HIJOS;ACTIVIDAD_ECONOMICA;GRADO_APROBADO;HORAS_SEM_TRABAJA;GANANCIA_NETA;MUNICIPIO_NACIMIENTO;NIVEL_EDUCATIVO;ESTRATO_TARIFA;DEPARTAMENTO;SACTISFACCION_INGRESO;SACTISFACCION_SALUD;SACTISFACCION_TRABAJO;ESCALON_VIDA;MATERIAL_PISOS;MATERIAL_TECHO;ESTADO_CIVIL;NIVEL_EDUCACION_PADRE;NIVEL_EDUCACION_MADRE;EDAD
0;8130;5;25;300000;15537;3;2;15;4;3;6;6;4;3;2;9;9;49
0;4921;2;40;500000;;3;2;15;7;10;6;6;6;3;2;10;10;41
1;4754;4;8;;;3;1;15;7;6;7;7;4;3;2;9;9;56
2;510;9;48;;;4;1;15;7;7;6;10;6;3;6;1;1;22
0;4111;2;4;450000;;3;1;15;7;7;7;6;6;2;6;9;9;79
0;510;5;48;;;3;;15;7;7;7;7;4;3;6;1;1;39
0;113;2;50;600000;;3;2;15;5;7;8;5;6;3;6;9;9;60
4;510;5;8;;;3;2;15;7;7;7;7;6;3;6;10;10;39
2;113;5;40;500000;;3;1;15;4;7;4;6;6;3;2;1;2;32
2;161;5;8;400000;;3;1;15;8;7;7;6;6;2;2;10;9;38
0;113;5;40;1500000;;3;1;15;5;6;4;7;6;3;4;1;2;42
1;4290;2;8;;;3;2;15;5;7;7;6;5;3;6;9;9;52
0;113;5;40;600000;;3;1;15;5;7;4;5;6;3;2;1;2;51
0;161;6;48;600000;;4;1;15;8;5;5;6;6;3;2;1;1;30
3;8790;3;8;300000;;3;2;15;6;7;7;7;6;2;4;10;10;39
0;113;2;30;600000;;3;1;15;7;7;6;7;4;3;6;1;1;51
0;161;3;8;500000;;3;1;15;7;8;7;6;7;2;6;9;9;66
0;113;11;48;600000;;5;1;15;3;7;5;7;4;1;5;1;1;56
2;113;2;8;300000;;3;1;15;7;7;7;7;6;2;3;9;9;52
1;141;5;8;500000;;3;2;15;8;7;7;6;4;1;6;10;10;58
1;2599;11;8;;15226;5;2;15;7;7;7;7;4;1;2;10;2;27
1;113;4;60;98;15790;3;1;15;4;10;10;7;4;4;6;1;1;58
1;4663;10;70;900000;;5;1;15;5;6;6;4;4;1;3;1;10;45
0;141;3;60;600000;;3;2;15;6;7;10;7;6;4;6;1;1;54
2;1690;5;50;;;3;2;15;9;9;8;7;6;3;6;1;2;49
2;5611;2;70;98;;8;2;15;4;9;9;6;4;1;5;4;3;66
0;4111;9;55;99;15755;4;2;15;6;7;7;7;4;1;2;1;1;34
1;8010;11;72;;73152;5;3;15;7;8;9;8;4;3;6;4;3;53
3;113;5;24;300000;15224;3;1;15;3;7;2;6;4;4;6;1;2;47
2;1410;11;28;;68432;5;1;15;4;8;8;8;4;3;2;4;4;41
2;8219;11;50;450000;11001;5;2;15;5;6;4;7;4;4;6;4;4;41
2;8010;11;48;;68077;5;3;15;8;7;9;7;4;1;2;4;2;40
1;5611;11;48;;;5;1;50;4;8;6;7;4;4;6;2;2;38
0;9700;5;50;;;3;2;50;6;8;7;7;4;3;4;2;2;47
1;4921;11;50;;;5;1;50;7;8;8;8;4;3;6;3;3;30
1;8415;6;50;;50573;11;3;50;9;5;9;9;4;3;5;2;10;45
0;4111;2;48;;70001;3;3;50;7;7;7;8;4;3;4;1;1;40
4;4321;11;48;;50683;5;1;50;7;8;8;7;4;4;2;3;2;38
1;9522;10;50;1600000;50313;5;2;50;8;8;10;8;4;1;2;3;3;33
0;5611;2;60;1500000;85162;3;2;50;7;7;9;8;4;1;6;9;1;52
2;9602;11;30;400000;50568;5;3;50;8;8;7;8;4;3;2;9;1;43
0;8423;5;48;;11001;11;3;50;9;10;10;8;4;1;4;8;8;37
2;5611;5;4;340000;81794;3;2;50;3;5;5;9;4;1;4;1;1;47
0;4773;5;58;;50313;11;4;50;8;3;9;10;4;3;2;10;10;28
0;8412;5;50;;73001;11;4;50;6;6;7;7;4;3;5;2;4;31
0;8412;6;40;;73870;11;3;50;4;3;8;10;4;3;4;2;2;60
1;6511;5;30;;50573;11;3;50;8;10;10;10;4;1;5;6;4;36
0;8130;5;40;500000;50313;3;1;50;7;8;8;8;6;4;2;1;1;28
1;9200;11;64;;;5;2;50;6;7;5;3;4;4;2;4;4;31
3;3312;11;60;300000;11001;5;3;50;3;2;5;5;4;4;2;2;2;62
0;141;3;45;;15135;3;2;50;5;5;7;7;4;4;6;1;9;62
1;126;5;48;;;3;2;50;9;8;8;8;4;4;2;9;1;41
1;4923;5;15;200000;17614;3;1;50;5;8;2;5;4;3;6;9;1;57
3;141;11;54;;;5;1;50;5;10;5;5;6;4;6;1;1;38
1;4520;11;48;;5467;5;2;50;8;8;8;8;4;3;2;1;1;38
2;8530;5;40;;50318;3;2;50;8;8;8;8;4;4;6;2;2;42
1;610;11;48;;;5;1;50;8;8;8;8;4;4;2;2;2;35
1;9700;11;4;150000;11001;5;1;50;5;8;6;6;4;4;4;2;1;20
1;126;5;48;;15464;3;3;50;9;8;8;7;4;4;2;10;9;36
0;126;4;48;;25797;3;1;50;9;8;7;8;4;4;4;1;1;46
1;126;11;48;;50683;5;2;50;9;8;8;8;4;4;2;1;2;21
2;9491;2;48;1100000;20175;7;1;50;9;9;10;9;6;4;6;1;9;36
0;141;2;48;;50006;3;1;50;9;7;5;7;6;4;5;1;2;51
2;162;5;50;850000;;3;1;50;7;9;7;8;6;4;2;10;10;42
0;8423;11;60;;;5;1;50;7;10;10;10;4;4;5;2;1;30
1;8530;11;30;1220000;;5;1;50;9;9;8;9;6;4;4;1;2;25
0;113;4;50;500000;5585;3;1;50;10;9;8;7;7;4;2;10;1;54
0;161;11;50;750000;;5;;50;9;8;8;9;7;4;2;9;9;35
0;4321;3;48;;11001;9;1;50;7;8;8;9;4;4;5;2;2;26
0;9101;5;48;;68271;3;1;50;6;8;10;10;6;4;4;9;9;54
2;3600;2;48;;68271;7;1;50;5;8;6;6;6;4;2;1;2;30
1;111;2;9;350000;50313;3;2;50;7;7;6;9;4;4;6;9;9;52
0;4610;5;60;2000000;;11;1;50;9;7;9;8;6;4;4;4;4;25
2;161;2;24;50000;68271;3;1;50;0;5;0;8;6;4;2;1;1;56
2;8412;1;42;;;6;2;50;7;8;8;9;4;4;2;2;1;48
2;113;4;20;600000;15455;3;1;50;9;9;8;10;7;4;2;9;1;54
0;4752;5;80;;50313;3;1;50;7;5;7;5;6;4;4;1;1;54
1;4512;8;40;1200000;25841;4;2;50;8;8;9;8;4;4;2;1;1;61
0;5613;5;105;900000;50313;3;2;50;10;6;10;5;6;3;4;1;9;65
0;4111;5;48;828116;;3;2;50;5;6;7;9;6;3;6;1;1;54
1;4773;11;45;;11001;5;2;50;7;6;8;7;4;4;2;1;1;34
1;141;2;40;1000000;5318;3;1;50;7;9;7;10;6;4;3;10;1;75
0;141;4;50;;;3;1;50;9;10;10;9;6;4;2;1;1;42
0;111;5;18;;50689;3;;50;5;9;6;7;7;4;2;10;9;58
0;3110;8;40;400000;50689;4;2;50;6;8;7;7;4;4;2;1;2;67
1;4542;10;48;400000;;5;2;50;8;10;10;5;6;4;2;2;1;28
2;8412;3;48;;;7;2;50;8;7;8;8;4;4;2;1;2;42
1;141;8;60;;76275;4;8;50;8;8;9;8;6;4;2;1;1;54
0;141;11;70;;50683;5;8;50;7;9;9;7;6;4;4;1;1;23
4;111;2;48;;50001;3;2;50;8;10;9;9;7;4;2;10;10;25
0;4520;5;70;500000;;3;1;50;3;7;8;5;6;4;2;9;2;59
2;141;5;40;1800000;25885;3;2;50;8;8;8;8;4;4;2;1;2;70
2;4752;11;40;;18592;5;2;50;7;8;7;5;6;3;2;1;1;40
0;112;8;48;;;4;2;50;9;8;7;9;6;4;1;1;2;23
0;111;3;60;1000000;50313;3;2;50;10;10;8;9;4;4;2;10;10;59
2;141;5;40;;;3;2;50;6;10;6;5;6;3;2;1;1;47
2;141;5;48;;73026;3;1;50;9;8;8;9;4;4;2;1;2;55
2;4921;5;40;;;3;2;50;8;9;6;10;6;4;2;1;2;32
1;161;4;45;250000;73200;3;1;50;5;8;5;5;6;4;4;1;9;59
0;8414;6;40;;50573;11;2;50;8;8;8;8;4;4;5;3;2;26
0;8530;5;44;;;11;2;50;10;8;10;10;6;3;3;2;2;56
1;4923;5;45;500000;;3;2;50;5;9;7;9;4;3;2;9;1;54
0;141;5;38;1100000;25040;3;2;50;8;8;8;8;4;4;6;1;2;80
0;8413;6;49;3200000;11001;11;2;50;8;8;8;6;4;3;2;8;6;34
0;4752;2;45;;;3;1;50;10;10;10;10;7;4;5;10;1;21
0;4711;11;84;300000;73678;5;1;50;0;5;0;1;6;4;4;1;1;62
2;8422;3;120;;73001;9;2;50;10;10;10;10;4;4;6;1;4;26
3;4923;6;30;;68572;4;2;50;7;10;6;6;4;4;6;1;1;52
0;126;11;56;;50577;5;2;50;7;8;8;7;4;3;5;2;2;40
1;126;3;56;;73861;3;1;50;8;8;7;5;6;4;2;1;1;45
1;141;5;56;;81001;3;2;50;7;8;9;6;4;4;6;2;2;36
0;126;4;48;;50251;3;8;50;10;10;10;10;6;4;1;9;9;54
0;126;6;48;;54377;4;8;50;10;10;10;10;6;3;4;2;1;39
0;126;5;48;;50006;3;8;50;10;10;10;10;6;4;4;10;10;50
0;141;8;56;;;4;;50;6;8;7;7;4;3;2;2;4;30
0;141;3;56;;52835;3;;50;6;7;6;7;6;4;2;9;9;57
0;141;3;48;;52835;3;;50;10;10;10;10;4;3;2;9;9;62
0;141;6;40;;;4;2;50;9;10;10;9;6;4;4;1;1;37
0;141;3;70;;25599;3;2;50;8;9;7;8;6;4;4;10;10;58
0;141;11;48;;11001;5;2;50;7;9;8;8;6;4;5;1;1;24
0;141;6;70;;50313;4;2;50;8;9;7;8;6;4;4;1;2;18
0;141;3;60;;15681;3;2;50;7;8;8;9;6;4;6;1;1;57
0;141;4;48;;68190;3;2;50;9;9;9;10;6;4;4;10;10;59
0;141;5;60;;11001;3;2;50;8;10;7;8;6;3;5;1;1;17
0;141;6;60;;23466;4;2;50;8;8;8;8;6;3;5;10;1;33
2;141;5;60;;;3;2;50;9;7;8;9;6;4;2;1;2;33
1;141;1;56;;50689;3;1;50;6;7;8;6;4;4;2;10;9;54
3;141;3;66;;50330;3;1;50;7;10;10;9;6;4;2;1;1;33
0;4111;3;50;800000;50573;3;1;50;8;8;8;8;6;4;2;10;10;58
0;141;2;56;;85162;3;1;50;2;6;6;6;4;4;5;10;9;56
3;9492;5;20;;50573;3;1;50;10;10;10;8;6;3;2;2;2;39
1;141;3;56;;50318;3;1;50;9;10;9;8;6;4;6;10;9;40
0;141;4;50;;50313;3;0;50;9;9;9;8;6;4;4;10;10;39
2;4711;8;91;150000;50223;4;2;50;4;5;10;8;6;1;4;9;2;43
2;8412;5;54;;73319;3;2;50;5;9;7;7;6;3;4;10;10;54
1;141;11;48;;50568;5;1;50;8;9;9;10;6;3;2;1;1;26
0;111;3;56;800000;;3;1;50;6;8;7;8;4;4;6;2;2;50
0;161;5;40;280000;50313;3;1;50;6;7;6;1;7;4;4;9;9;72
0;161;8;56;280000;;4;1;50;7;8;7;9;4;4;4;9;9;55
1;8121;3;10;150000;73411;3;1;50;7;6;6;8;6;4;3;10;10;58
0;141;9;50;;11001;4;1;50;5;9;7;3;4;4;5;3;3;25
1;141;11;48;;50313;5;1;50;7;7;8;10;4;3;2;3;10;21
3;141;3;50;;5051;3;1;50;7;8;8;10;6;4;2;10;9;43
2;141;5;42;;41298;3;1;50;6;7;6;7;4;4;2;1;1;48
1;5629;13;35;;;5;1;50;4;3;6;6;7;4;6;1;1;46
1;111;3;48;828116;73675;3;1;50;7;7;8;10;6;4;2;1;1;56
0;126;11;48;;;5;1;50;10;7;10;9;6;3;6;1;1;50
0;5611;9;70;;;4;1;50;3;6;5;6;6;4;6;2;2;50
2;126;5;48;;;3;1;50;6;6;8;7;4;4;6;2;2;33
1;4210;5;84;;;3;1;50;6;10;9;8;6;3;2;9;3;37
1;141;11;48;;11001;5;2;50;0;10;10;5;6;4;2;4;3;26
2;141;5;56;;;3;2;50;6;8;6;10;6;3;2;10;10;26
3;141;4;48;;5756;3;2;50;9;9;8;9;4;3;2;1;1;35
2;141;5;64;;85162;3;2;50;1;9;8;5;6;4;2;1;1;33
0;161;2;48;600000;68101;3;2;50;8;6;6;10;6;4;2;9;9;66
0;161;6;48;60000;47001;4;2;50;5;8;5;6;7;4;4;1;1;70
2;141;5;72;;25506;3;1;50;5;7;8;10;4;2;2;2;9;45
0;141;5;70;;41306;3;1;50;7;9;8;9;4;3;2;1;1;49
1;161;3;54;360000;50287;3;1;50;7;9;9;10;6;4;2;2;2;33
0;161;3;54;180000;;3;1;50;4;7;5;8;6;4;4;1;1;65
0;141;3;36;20000000;15455;3;1;50;9;8;8;10;4;3;6;9;9;89
0;4111;11;48;1000000;23001;5;1;50;8;9;9;9;6;4;2;2;2;25
1;141;4;70;;73555;3;1;50;9;9;9;9;4;3;2;1;1;27
3;141;7;48;;5172;4;1;50;9;8;10;10;4;3;6;2;1;40
0;141;2;72;;5842;3;2;50;6;8;8;10;4;3;6;9;9;53
3;4923;11;48;;50313;5;2;50;5;3;6;7;4;3;2;2;2;39
3;5619;8;96;180000;;4;2;50;10;10;10;10;6;3;1;4;4;28
1;5611;2;30;200000;;3;2;50;5;9;7;7;7;4;2;1;1;43
1;126;11;56;;73616;5;2;50;10;6;8;10;4;3;6;4;2;47
1;8121;7;20;200000;50001;4;2;50;3;8;6;8;4;4;2;2;2;18
0;5630;11;64;;;5;2;50;8;8;8;10;4;1;2;8;4;22
0;8530;5;40;;50318;13;3;50;10;10;10;8;4;3;2;2;2;62
1;8423;11;48;;;5;2;50;7;7;6;7;4;4;2;2;2;37
0;141;11;60;;66400;5;2;50;9;10;9;10;4;3;2;1;1;40
1;4923;7;20;1500000;50001;4;2;50;7;9;7;8;4;3;2;2;1;43
1;111;3;70;600000;15442;3;2;50;7;8;9;10;6;4;2;2;2;71
2;141;2;48;;76126;3;2;50;8;6;7;7;4;4;2;1;1;61
0;141;5;70;;25394;3;2;50;5;10;10;9;4;3;6;4;4;47
0;8121;7;30;250000;50573;4;1;50;4;8;6;8;6;4;4;9;9;54
2;127;11;48;;;5;1;50;4;10;8;10;4;3;2;4;2;26
2;9492;11;24;800000;73349;5;2;50;10;10;9;10;4;4;1;2;2;25
2;3290;11;3;50000;41206;5;2;50;3;8;8;8;4;4;2;1;3;20
3;113;5;14;140000;;3;;50;9;9;9;8;7;6;2;1;1;41
5;122;5;35;300000;;3;;50;2;9;8;7;7;4;2;9;9;35
4;8622;3;12;700000;;3;;50;6;8;9;8;7;4;2;1;9;50
1;4711;2;24;;25290;7;2;50;99;10;8;8;6;3;2;1;1;31
1;5229;2;38;;;9;2;50;8;7;8;7;4;3;2;4;4;28
0;9602;5;64;150000;50568;3;2;50;5;8;10;8;4;3;4;1;1;56
1;4321;5;20;650000;;3;2;50;4;9;10;6;6;4;2;2;2;47
1;4923;3;40;;73148;3;1;50;8;10;10;10;6;4;2;1;2;66
2;144;11;35;600000;;5;1;50;10;10;10;10;6;4;6;3;1;33
2;8530;4;33;;;11;3;50;5;7;8;7;4;1;6;8;8;46
1;112;6;30;200000;25326;4;1;50;6;10;10;4;6;4;2;1;1;44
0;127;2;40;;91405;10;1;50;6;8;8;7;7;4;4;9;10;79
3;312;4;36;400000;95001;3;1;50;8;8;5;6;7;4;2;9;9;35
4;4542;3;80;1500000;85230;3;1;50;7;8;8;7;6;4;2;9;1;63
0;4752;8;44;500000;15172;4;2;50;99;10;6;10;6;3;2;1;1;60
0;4210;11;48;;;5;3;50;8;8;9;8;4;3;2;1;2;39
0;9700;9;42;;25297;4;2;50;9;6;9;8;4;3;4;2;3;55
2;4921;11;70;1200000;;5;2;50;6;9;7;9;4;3;6;10;1;44
0;4752;9;64;800000;;4;3;50;10;9;10;10;4;3;4;10;10;56
4;1040;2;48;;;9;2;50;9;8;9;8;6;4;6;10;5;40
0;4752;4;60;5000000;50001;9;1;50;7;7;8;8;4;4;6;1;1;51
0;4111;3;48;800000;50573;7;1;50;5;5;8;9;4;3;6;2;2;62
0;1040;5;15;400000;;3;1;50;9;9;8;10;6;4;4;1;1;53
0;8010;5;55;;81001;11;4;68;8;10;5;7;4;1;5;8;2;24
1;1610;11;48;;;5;2;68;5;9;9;5;4;1;2;3;1;22
3;5611;11;90;1350000;20011;5;3;68;5;7;7;6;4;1;4;4;2;52
0;4719;5;70;700000;54820;3;1;68;8;7;8;8;6;3;4;10;10;49
2;4321;11;50;1500000;;5;1;68;5;8;6;5;6;4;2;1;1;31
3;4663;11;60;1200000;;5;2;68;10;7;10;10;4;4;4;2;2;39
1;4530;11;15;;;5;4;68;9;10;10;8;4;1;5;1;2;51
0;6920;5;40;4000000;;11;4;68;10;10;10;10;4;1;5;2;2;33
2;8551;5;48;;;13;4;68;9;9;8;8;4;1;6;4;4;53
0;1104;11;48;;;5;2;68;9;9;7;7;4;4;5;1;1;26
1;4792;11;40;900000;68167;5;6;68;5;8;9;6;4;1;4;10;4;46
0;4921;11;70;1300000;;5;4;68;7;10;10;9;4;1;3;3;4;54
2;8530;2;48;;68500;13;3;68;4;8;8;9;4;1;5;2;2;63
0;8610;5;48;;;11;4;68;9;10;10;10;4;1;6;8;8;31
0;8530;2;45;;68167;13;6;68;8;8;8;8;4;1;6;3;6;62
0;5613;11;72;;;5;3;68;8;10;10;7;4;3;6;2;4;44
2;5630;6;56;1200000;68081;4;3;68;6;7;8;8;4;1;2;1;1;42
0;6120;2;48;;15001;6;3;68;7;10;10;9;4;1;5;2;2;55
4;8121;1;24;300000;20001;7;1;68;4;7;6;5;4;4;2;4;2;28
1;4520;2;72;;68001;3;2;68;7;8;10;10;4;4;6;1;1;58
0;9200;2;72;;68895;6;3;68;5;10;10;8;4;1;2;9;2;31
2;5619;9;12;800000;81736;4;3;68;7;3;6;6;4;1;2;4;9;38
0;9529;3;66;;68770;3;3;68;0;2;7;6;4;4;4;9;9;66
0;9602;8;66;1500000;68276;4;3;68;8;10;10;10;4;1;6;4;2;32
1;1410;9;20;300000;68001;4;2;68;8;10;8;8;4;1;6;4;4;46
2;8544;11;48;;68001;5;2;68;9;8;8;8;4;1;6;10;1;51
1;3210;11;60;700000;68001;5;3;68;3;9;3;7;4;1;2;4;4;32
1;9492;3;84;1800000;68001;9;3;68;7;10;9;6;4;1;6;4;4;31
2;4771;5;60;2000000;66088;3;3;68;7;10;10;9;4;1;2;2;9;28
0;4781;5;63;2000000;68522;3;4;68;7;7;7;8;4;1;6;9;9;62
2;5611;5;36;700000;68720;3;4;68;5;7;6;7;4;3;5;9;9;50
1;4631;11;25;1000000;68001;5;3;68;7;10;8;10;4;1;2;4;2;62
1;1522;4;48;;;3;2;68;8;9;9;7;6;3;2;1;1;45
3;4921;11;90;900000;68615;5;1;68;6;7;6;7;4;1;6;1;1;46
2;4111;2;80;1300000;54498;3;1;68;8;6;7;7;4;1;2;10;2;35
2;4921;9;60;;;4;4;68;5;7;0;5;4;1;6;4;2;47
2;4511;2;48;;68001;7;4;68;8;10;10;10;4;1;2;4;2;44
0;9602;11;60;1100000;54001;5;3;68;8;9;7;8;4;4;2;9;3;25
1;1081;11;54;;5101;5;3;68;8;8;5;5;4;1;4;3;3;41
2;4772;11;60;2000000;;5;3;68;8;9;9;8;4;2;4;2;2;42
1;8010;3;48;;11001;9;3;68;7;10;8;7;4;1;2;1;2;31
0;6810;9;58;2500000;68001;4;4;68;8;6;6;10;4;1;6;1;1;57
0;161;5;48;450000;;3;1;68;6;10;8;7;6;4;2;1;1;31
0;161;1;20;600000;54128;3;;68;8;10;9;10;6;4;4;1;1;53
1;722;5;36;300000;;3;1;68;8;10;10;7;4;4;4;10;1;39
2;722;11;54;800000;68780;5;2;68;8;10;6;10;4;3;2;1;1;32
0;5619;3;42;120000;;3;2;68;5;9;10;8;4;3;4;9;2;75
3;4520;7;40;800000;68867;4;1;68;8;9;9;9;4;4;6;1;1;54
1;722;9;48;1200000;;4;2;68;8;9;8;7;6;2;6;2;10;42
0;126;10;10;150000;20787;5;1;68;3;3;6;6;6;4;6;1;1;63
1;126;5;48;;;3;1;68;8;8;7;9;6;4;2;1;1;38
1;126;5;50;;;3;1;68;8;8;8;9;6;4;2;10;10;50
1;4111;3;48;700000;;3;1;68;8;10;9;10;7;4;2;10;10;39
1;141;3;48;;;3;1;68;8;8;8;10;6;4;2;9;9;48
0;126;3;48;;;3;1;68;8;9;9;9;7;4;5;10;10;57
0;126;5;50;;;3;1;68;8;8;9;9;6;4;4;9;9;57
2;5611;5;20;350000;;3;1;68;7;8;8;9;6;4;2;10;10;34
0;149;9;30;600000;;4;1;68;8;8;8;9;6;3;2;1;1;62
0;4781;5;48;350000;;11;1;68;9;10;10;10;4;3;4;9;9;63
2;161;11;60;;;5;1;68;8;8;8;9;6;4;6;9;9;37
1;9329;8;30;;;4;1;68;10;8;9;8;4;3;2;10;10;47
0;141;5;60;;;3;1;68;8;9;8;9;6;4;2;1;1;68
0;141;10;50;;;5;1;68;8;8;7;8;6;4;6;9;9;39
0;141;11;48;;;5;1;68;8;8;8;7;6;4;5;10;10;48
0;141;10;50;;;5;1;68;8;7;8;9;6;4;5;9;9;24
0;141;5;50;;;3;1;68;8;9;9;9;6;4;2;1;9;51
0;141;5;48;;;3;1;68;8;9;8;9;6;4;4;10;10;56
0;141;11;48;;;5;1;68;9;9;9;10;4;3;2;2;2;30
0;113;2;15;200000;68861;3;2;68;7;8;10;8;4;4;6;1;9;67
1;123;4;40;500000;;3;2;68;7;9;6;9;4;1;2;9;1;43
3;123;11;30;300000;;5;1;68;9;10;9;8;4;4;2;9;9;39
1;4711;5;40;200000;;3;2;68;7;8;8;7;4;3;4;10;9;56
1;4923;11;30;;;5;2;68;6;7;8;7;4;1;2;1;1;34
1;1040;11;50;400000;;5;1;68;5;5;7;8;6;1;5;1;1;54
2;8121;4;48;400000;68861;3;2;68;6;9;5;6;4;1;5;2;2;41
1;4542;11;54;400000;68572;5;2;68;7;7;8;7;4;3;6;1;1;52
2;5611;5;50;500000;;3;2;68;7;7;6;7;4;3;4;9;9;42
1;1081;9;70;1200000;;4;2;68;9;10;8;9;4;1;2;1;9;50
1;1020;11;40;;68861;5;2;68;8;10;7;7;4;4;6;1;2;34
0;4330;6;30;800000;25269;4;2;68;6;8;7;10;4;1;5;1;1;39
2;8412;1;35;;;13;2;68;7;9;10;8;4;1;2;1;2;32
1;121;4;50;200000;;3;1;68;5;10;10;10;4;4;2;1;1;50
1;123;5;40;300000;;3;1;68;7;9;8;8;6;3;6;2;9;48
2;161;2;40;900000;;9;1;68;7;7;8;7;6;3;6;1;1;46
0;123;2;30;200000;;3;1;68;7;6;7;7;6;3;2;9;9;76
2;123;5;40;200000;;3;1;68;7;7;7;10;4;4;4;1;1;46
0;141;5;35;200000;;3;1;68;7;7;7;7;4;3;6;1;1;65
2;4711;8;60;500000;;4;3;68;6;8;8;7;4;1;4;10;2;39
1;1081;1;84;500000;;3;2;68;8;8;8;8;4;1;2;9;1;49
3;6499;11;25;300000;;5;2;68;7;8;7;7;4;4;6;1;1;55
1;1020;3;40;;;3;1;68;8;9;8;8;4;3;2;2;2;44
0;123;9;30;200000;;4;1;68;8;7;10;10;4;4;5;1;1;65
0;141;2;30;100000;;3;1;68;7;7;7;8;6;3;3;9;9;83
2;161;3;30;300000;;3;1;68;7;7;7;7;6;3;2;10;10;46
2;119;3;35;300000;;3;1;68;6;8;6;7;6;3;2;10;10;60
0;123;2;40;300000;;3;1;68;8;8;10;8;6;4;6;9;9;72
0;123;5;30;200000;;3;2;68;7;7;7;7;4;2;3;1;1;69
1;123;5;30;300000;;3;1;68;8;8;9;6;6;3;4;2;2;56
2;123;2;25;600000;68432;12;1;68;7;8;8;7;6;3;2;2;2;68
1;1020;5;30;;11001;3;3;68;10;10;10;8;4;4;6;10;1;46
1;4761;5;45;300000;;3;3;68;5;6;7;7;6;3;3;1;1;79
1;4761;2;84;1000000;;3;3;68;8;6;9;9;4;4;4;1;1;71
1;123;7;32;320000;76834;4;3;68;5;10;7;10;4;1;1;1;10;18
1;8412;3;30;1200000;;7;2;68;7;9;8;8;4;3;5;1;1;58
0;8530;5;30;;15516;11;2;68;8;8;9;9;4;1;5;2;2;47
0;8530;6;30;;15469;11;2;68;10;7;10;10;4;3;4;1;1;56
1;4711;11;63;900000;;5;2;68;6;8;8;6;4;1;6;4;4;51
2;112;11;9;;20517;5;1;54;8;10;9;10;6;4;2;10;10;33
0;8890;5;40;150000;;3;2;68;3;5;9;7;6;3;2;9;1;56
0;9522;5;48;800000;;11;2;68;9;9;9;10;6;4;5;1;1;29
0;4330;7;48;98;;4;2;68;0;6;10;5;6;4;6;9;9;53
1;4711;11;80;600000;70215;5;2;68;5;10;8;5;4;1;5;10;10;28
2;2511;5;48;800000;;3;1;68;5;9;8;9;4;3;2;1;1;50
2;4771;2;48;300000;68684;7;1;68;9;6;9;6;4;4;4;1;1;57
2;1011;5;48;;;3;2;68;7;9;8;10;4;4;2;9;9;52
1;141;5;56;500000;;3;1;68;5;7;8;6;4;2;6;10;10;47
0;141;5;25;98;;3;1;68;4;9;9;5;6;2;5;9;9;61
1;4620;5;56;448000;;3;1;68;8;7;8;9;6;3;6;1;1;54
2;141;5;84;1000000;15180;3;1;68;3;4;9;6;6;4;6;1;1;51
2;141;2;50;;68684;3;1;68;6;5;7;7;4;3;6;9;9;65
1;141;5;48;300000;68318;3;1;68;6;8;9;7;4;3;2;10;1;42
4;9529;11;8;80000;68820;5;2;68;3;10;7;8;4;1;6;1;1;40
2;3110;11;54;400000;;5;2;68;6;9;8;8;4;1;6;2;2;30
4;8121;9;24;300000;15774;4;2;68;4;8;6;8;4;3;5;1;9;32
2;9609;2;15;180000;15218;3;1;68;4;7;8;10;4;4;5;9;9;75
2;4752;11;48;800000;68684;5;2;68;5;9;8;9;6;3;6;10;1;31
0;5511;6;45;;;4;1;68;7;10;10;8;4;1;6;2;10;54
1;5611;3;40;450000;;3;2;68;5;8;8;8;4;1;6;9;9;45
0;8621;3;84;;68152;7;1;68;8;10;8;5;4;2;5;1;1;58
2;7010;6;32;98;68679;11;1;68;5;10;6;5;4;1;2;2;2;37
0;4799;5;60;500000;;3;2;68;7;9;9;8;4;1;4;1;1;46
0;4923;2;20;200000;68207;3;1;68;2;2;5;10;4;4;3;9;9;61
2;5530;2;24;360000;;9;2;68;7;6;6;8;4;3;4;2;2;37
2;6190;11;48;;;5;2;68;5;9;10;7;4;1;6;9;9;31
0;121;2;16;30000;68207;3;1;68;5;7;5;6;6;3;5;10;10;59
2;2396;5;40;300000;68162;3;1;68;3;3;5;6;6;3;6;9;9;58
0;113;4;36;150000;;3;1;68;5;9;9;9;6;4;6;1;1;60
0;141;4;56;400000;68207;3;1;68;5;7;10;10;6;4;6;9;9;59
1;113;5;40;300000;68266;3;1;68;5;10;8;6;6;2;6;9;10;56
3;141;5;48;1000000;;3;1;68;6;9;9;8;6;3;6;1;1;41
0;111;5;40;500000;;3;1;68;7;7;8;8;6;2;6;9;9;64
1;1040;7;10;;;4;1;68;7;8;10;10;6;3;6;10;10;52
0;141;3;24;250000;;3;1;68;4;9;7;8;4;3;5;9;10;45
2;113;4;45;500000;;3;1;68;7;10;8;8;6;2;2;10;10;45
0;141;3;10;800000;;3;1;68;6;4;10;8;6;2;6;10;10;72
0;141;5;48;280000;;3;1;68;5;9;8;6;6;3;5;1;1;53
1;141;5;52;700000;68266;3;1;68;5;7;7;6;4;3;6;9;9;40
2;4210;5;48;;;3;1;68;6;8;8;6;6;4;6;1;1;50
0;111;1;10;0;68207;3;1;68;10;7;10;7;6;3;6;10;10;58
